>DATE(0/DATE), TIME(1/TIME),IL1,IL2,IL3,Io,Uo,U1,U2,U3,U1B_RMS
2023-02-10,12:59:17.052003,19.014,21.008,1615.743,1597.383,3.179,19.981,20.930,16.716,0.101
2023-02-10,12:59:17.052628,19.014,21.077,1683.823,1664.580,3.383,20.138,21.102,16.418,0.101
2023-02-10,12:59:17.053253,19.014,21.155,1740.672,1720.699,3.565,20.243,21.307,16.135,0.101
2023-02-10,12:59:17.053878,19.014,21.155,1785.439,1765.050,3.722,20.295,21.536,15.894,0.101
2023-02-10,12:59:17.054503,19.054,21.155,1817.318,1796.672,3.847,20.293,21.764,15.705,0.101
2023-02-10,12:59:17.055128,19.113,21.240,1836.262,1815.533,3.938,20.246,21.974,15.578,0.098
2023-02-10,12:59:17.055753,19.189,21.240,1843.650,1822.858,3.995,20.166,22.153,15.518,0.098
2023-02-10,12:59:17.056378,19.367,21.240,1844.753,1823.945,4.023,20.077,22.281,15.504,0.098
2023-02-10,12:59:17.057003,19.561,21.316,1844.795,1823.985,4.032,20.002,22.361,15.506,0.095
2023-02-10,12:59:17.057628,19.771,21.316,1848.234,1827.361,4.032,19.957,22.391,15.504,0.095
2023-02-10,12:59:17.058253,19.870,21.280,1860.179,1839.160,4.036,19.962,22.388,15.472,0.095
2023-02-10,12:59:17.058878,19.969,21.248,1884.539,1863.262,4.055,20.034,22.363,15.392,0.095
2023-02-10,12:59:17.059503,20.068,21.232,1921.072,1899.399,4.102,20.165,22.330,15.256,0.095
2023-02-10,12:59:17.060128,20.157,21.248,1967.184,1945.037,4.175,20.333,22.310,15.051,0.092
2023-02-10,12:59:17.060753,20.157,21.276,2021.549,1998.981,4.278,20.528,22.323,14.792,0.095
2023-02-10,12:59:17.061378,20.213,21.320,2081.543,2058.445,4.406,20.727,22.384,14.409,0.095
2023-02-10,12:59:17.062003,19.939,20.893,2085.297,2063.078,4.535,20.930,22.515,14.472,0.098
2023-02-10,12:59:17.062628,19.797,20.712,2010.515,1988.948,4.580,21.028,22.617,14.646,0.098
2023-02-10,12:59:17.063253,19.679,20.399,1989.844,1968.903,4.588,21.033,22.622,14.634,0.101
2023-02-10,12:59:17.063878,19.679,20.399,1987.941,1966.998,4.575,21.019,22.601,14.601,0.101
2023-02-10,12:59:17.064503,19.679,20.399,1991.639,1970.702,4.570,21.016,22.595,14.586,0.101
2023-02-10,12:59:17.065128,19.622,20.293,1993.579,1972.598,4.570,21.017,22.601,14.582,0.101
2023-02-10,12:59:17.065753,19.622,20.187,1994.074,1973.129,4.571,21.015,22.613,14.582,0.101
2023-02-10,12:59:17.066378,19.622,20.081,1994.148,1973.203,4.573,21.013,22.618,14.582,0.101
2023-02-10,12:59:17.067003,19.714,19.991,1994.236,1973.283,4.573,21.005,22.618,14.584,0.101
2023-02-10,12:59:17.067628,19.805,19.853,1997.700,1976.640,4.571,21.000,22.614,14.581,0.098
2023-02-10,12:59:17.068253,19.896,19.805,2009.204,1987.891,4.575,21.026,22.592,14.546,0.098
2023-02-10,12:59:17.068878,19.805,19.805,2006.665,1985.492,4.586,21.099,22.560,14.563,0.098
2023-02-10,12:59:17.069503,19.805,19.810,1998.079,1977.000,4.594,21.140,22.545,14.589,0.098
2023-02-10,12:59:17.070128,19.805,19.797,1992.874,1971.893,4.598,21.140,22.544,14.589,0.095
2023-02-10,12:59:17.070753,19.805,19.797,1990.702,1969.722,4.597,21.134,22.542,14.579,0.095
2023-02-10,12:59:17.071378,19.853,19.844,1990.910,1969.931,4.595,21.129,22.539,14.568,0.092
2023-02-10,12:59:17.072003,19.853,19.844,1993.010,1971.820,4.595,21.129,22.539,14.568,0.092
2023-02-10,12:59:17.072628,19.874,19.844,1994.098,1972.907,4.597,21.129,22.543,14.568,0.092
2023-02-10,12:59:17.073253,19.874,19.844,1994.007,1972.815,4.599,21.129,22.547,14.573,0.092
2023-02-10,12:59:17.073878,19.874,19.844,1993.759,1972.486,4.601,21.129,22.547,14.573,0.092
2023-02-10,12:59:17.074503,19.874,19.844,1993.478,1972.204,4.601,21.129,22.547,14.573,0.089
2023-02-10,12:59:17.075128,19.874,19.844,1993.533,1972.204,4.601,21.129,22.553,14.573,0.092
2023-02-10,12:59:17.075753,19.874,19.844,1993.533,1972.204,4.602,21.129,22.553,14.573,0.092
2023-02-10,12:59:17.076378,19.874,19.844,1993.520,1972.191,4.602,21.129,22.553,14.573,0.092
2023-02-10,12:59:17.077003,19.874,19.762,1993.565,1972.235,4.602,21.132,22.553,14.573,0.095
2023-02-10,12:59:17.077628,19.766,19.762,1993.731,1972.377,4.602,21.137,22.553,14.573,0.095
2023-02-10,12:59:17.078253,19.766,19.762,1994.039,1972.640,4.602,21.137,22.553,14.574,0.095
2023-02-10,12:59:17.078878,19.766,19.762,1994.544,1973.145,4.603,21.143,22.551,14.577,0.095
2023-02-10,12:59:17.079503,19.666,19.762,1994.932,1973.533,4.603,21.143,22.549,14.577,0.092
2023-02-10,12:59:17.080128,19.574,19.762,1995.020,1973.709,4.604,21.143,22.549,14.577,0.092
2023-02-10,12:59:17.080753,19.574,19.762,1994.827,1973.516,4.604,21.137,22.550,14.577,0.092
2023-02-10,12:59:17.081378,19.574,19.762,1994.723,1973.412,4.604,21.132,22.550,14.577,0.089
2023-02-10,12:59:17.082003,19.526,19.762,1995.143,1973.833,4.604,21.132,22.550,14.577,0.089
2023-02-10,12:59:17.082628,19.526,19.679,1995.637,1974.228,4.606,21.132,22.550,14.577,0.092
2023-02-10,12:59:17.083253,19.504,19.679,1995.728,1974.319,4.608,21.135,22.550,14.577,0.092
2023-02-10,12:59:17.083878,19.504,19.679,1995.565,1974.156,4.610,21.135,22.550,14.577,0.092
2023-02-10,12:59:17.084503,19.504,19.679,1995.288,1973.948,4.610,21.135,22.555,14.572,0.092
2023-02-10,12:59:17.085128,19.504,19.679,1995.073,1973.785,4.610,21.135,22.555,14.572,0.092
2023-02-10,12:59:17.085753,19.504,19.679,1994.906,1973.617,4.610,21.135,22.555,14.572,0.092
2023-02-10,12:59:17.086378,19.504,19.679,1994.868,1973.592,4.610,21.135,22.555,14.569,0.092
2023-02-10,12:59:17.087003,19.411,19.679,1994.909,1973.631,4.609,21.135,22.555,14.569,0.092
2023-02-10,12:59:17.087628,19.411,19.679,1995.132,1973.852,4.609,21.135,22.555,14.569,0.095
2023-02-10,12:59:17.088253,19.318,19.640,1995.358,1974.121,4.609,21.135,22.555,14.569,0.095
2023-02-10,12:59:17.088878,19.318,19.640,1995.807,1974.568,4.610,21.135,22.555,14.569,0.095
2023-02-10,12:59:17.089503,19.318,19.635,1996.121,1974.882,4.611,21.135,22.554,14.569,0.095
2023-02-10,12:59:17.090128,19.318,19.635,1996.209,1974.882,4.611,21.135,22.553,14.574,0.098
2023-02-10,12:59:17.090753,19.318,19.635,1995.820,1974.493,4.611,21.129,22.554,14.574,0.101
2023-02-10,12:59:17.091378,19.269,19.635,1995.299,1973.869,4.611,21.124,22.556,14.574,0.104
2023-02-10,12:59:17.092003,19.269,19.635,1994.878,1973.552,4.611,21.124,22.556,14.568,0.104
2023-02-10,12:59:17.092628,19.269,19.635,1994.580,1973.354,4.611,21.124,22.556,14.568,0.107
2023-02-10,12:59:17.093253,19.269,19.635,1994.214,1973.080,4.611,21.124,22.556,14.568,0.109
2023-02-10,12:59:17.093878,19.269,19.635,1993.722,1972.588,4.611,21.124,22.556,14.568,0.112
2023-02-10,12:59:17.094503,19.269,19.635,1993.372,1972.169,4.611,21.124,22.562,14.568,0.114
2023-02-10,12:59:17.095128,19.269,19.635,1993.045,1971.841,4.611,21.124,22.562,14.568,0.112
2023-02-10,12:59:17.095753,19.269,19.635,1992.841,1971.637,4.610,21.124,22.562,14.568,0.112
2023-02-10,12:59:17.096378,19.269,19.635,1992.776,1971.585,4.610,21.124,22.562,14.568,0.114
2023-02-10,12:59:17.097003,19.269,19.635,1992.797,1971.609,4.610,21.124,22.557,14.568,0.114
2023-02-10,12:59:17.097628,19.269,19.579,1992.967,1971.803,4.610,21.124,22.552,14.568,0.117
2023-02-10,12:59:17.098253,19.269,19.548,1993.145,1971.980,4.610,21.124,22.549,14.568,0.119
2023-02-10,12:59:17.098878,19.167,19.548,1993.336,1972.108,4.610,21.124,22.549,14.568,0.119
2023-02-10,12:59:17.099503,19.167,19.548,1993.336,1972.108,4.611,21.124,22.547,14.571,0.119
2023-02-10,12:59:17.100128,19.167,19.548,1993.248,1972.019,4.611,21.124,22.547,14.575,0.121
2023-02-10,12:59:17.100753,19.167,19.548,1993.054,1971.826,4.611,21.124,22.548,14.575,0.119
2023-02-10,12:59:17.101378,19.167,19.548,1992.538,1971.309,4.611,21.119,22.550,14.575,0.121
2023-02-10,12:59:17.102003,19.167,19.548,1992.012,1970.782,4.611,21.119,22.553,14.575,0.121
2023-02-10,12:59:17.102628,19.167,19.548,1991.616,1970.485,4.611,21.119,22.557,14.575,0.121
2023-02-10,12:59:17.103253,19.167,19.548,1991.253,1970.213,4.611,21.116,22.562,14.575,0.121
2023-02-10,12:59:17.103878,19.167,19.548,1990.928,1969.806,4.611,21.115,22.567,14.575,0.121
2023-02-10,12:59:17.104503,19.167,19.548,1990.583,1969.460,4.611,21.115,22.567,14.575,0.121
2023-02-10,12:59:17.105128,19.167,19.548,1990.315,1969.137,4.611,21.115,22.567,14.575,0.121
2023-02-10,12:59:17.105753,19.167,19.548,1990.117,1968.938,4.611,21.116,22.567,14.575,0.121
2023-02-10,12:59:17.106378,19.167,19.548,1990.057,1968.864,4.611,21.119,22.567,14.575,0.121
2023-02-10,12:59:17.107003,19.260,19.548,1990.082,1968.889,4.611,21.123,22.567,14.574,0.121
2023-02-10,12:59:17.107628,19.260,19.548,1990.210,1969.015,4.611,21.127,22.563,14.574,0.121
2023-02-10,12:59:17.108253,19.260,19.548,1990.301,1969.060,4.612,21.133,22.563,14.575,0.121
2023-02-10,12:59:17.108878,19.260,19.548,1990.236,1968.931,4.612,21.138,22.563,14.575,0.119
2023-02-10,12:59:17.109503,19.260,19.548,1990.157,1968.774,4.612,21.138,22.563,14.578,0.119
2023-02-10,12:59:17.110128,19.260,19.548,1989.979,1968.685,4.613,21.138,22.563,14.578,0.119
2023-02-10,12:59:17.110753,19.260,19.548,1989.784,1968.490,4.613,21.138,22.563,14.578,0.117
2023-02-10,12:59:17.111378,19.260,19.548,1989.368,1968.178,4.613,21.138,22.563,14.578,0.114
2023-02-10,12:59:17.112003,19.260,19.548,1989.052,1967.862,4.613,21.138,22.566,14.584,0.114
2023-02-10,12:59:17.112628,19.238,19.548,1988.654,1967.465,4.613,21.135,22.566,14.590,0.112
2023-02-10,12:59:17.113253,19.238,19.548,1988.289,1967.009,4.613,21.135,22.571,14.590,0.109
2023-02-10,12:59:17.113878,19.238,19.548,1987.880,1966.600,4.613,21.133,22.576,14.590,0.109
2023-02-10,12:59:17.114503,19.238,19.649,1987.462,1966.252,4.613,21.132,22.576,14.590,0.109
2023-02-10,12:59:17.115128,19.238,19.649,1987.137,1965.927,4.613,21.132,22.576,14.590,0.109
2023-02-10,12:59:17.115753,19.238,19.649,1986.902,1965.725,4.613,21.134,22.576,14.587,0.109
2023-02-10,12:59:17.116378,19.238,19.649,1986.840,1965.650,4.612,21.137,22.576,14.584,0.107
2023-02-10,12:59:17.117003,19.238,19.649,1986.844,1965.654,4.612,21.141,22.576,14.583,0.107
2023-02-10,12:59:17.117628,19.238,19.705,1986.869,1965.679,4.612,21.141,22.576,14.583,0.107
2023-02-10,12:59:17.118253,19.238,19.736,1986.958,1965.768,4.612,21.141,22.576,14.584,0.104
2023-02-10,12:59:17.118878,19.340,19.749,1987.087,1965.960,4.612,21.141,22.574,14.584,0.104
2023-02-10,12:59:17.119503,19.340,19.749,1987.008,1965.960,4.612,21.141,22.574,14.584,0.107
2023-02-10,12:59:17.120128,19.340,19.749,1987.097,1965.960,4.612,21.141,22.574,14.584,0.104
2023-02-10,12:59:17.120753,19.340,19.749,1987.097,1965.960,4.614,21.141,22.574,14.589,0.104
2023-02-10,12:59:17.121378,19.340,19.749,1987.097,1965.960,4.614,21.141,22.576,14.589,0.104
2023-02-10,12:59:17.122003,19.340,19.749,1986.992,1965.855,4.616,21.136,22.576,14.589,0.101
2023-02-10,12:59:17.122628,19.340,19.831,1986.497,1965.360,4.616,21.136,22.576,14.589,0.101
2023-02-10,12:59:17.123253,19.340,19.831,1986.044,1964.816,4.616,21.136,22.576,14.589,0.098
2023-02-10,12:59:17.123878,19.340,19.831,1985.558,1964.410,4.616,21.136,22.576,14.589,0.098
2023-02-10,12:59:17.124503,19.340,19.831,1985.214,1963.996,4.616,21.136,22.576,14.589,0.098
2023-02-10,12:59:17.125128,19.340,19.831,1984.895,1963.729,4.616,21.136,22.576,14.589,0.098
2023-02-10,12:59:17.125753,19.340,19.831,1984.699,1963.532,4.616,21.136,22.576,14.586,0.098
2023-02-10,12:59:17.126378,19.340,19.731,1984.618,1963.450,4.615,21.136,22.570,14.586,0.098
2023-02-10,12:59:17.127003,19.340,19.731,1984.602,1963.435,4.615,21.140,22.570,14.585,0.098
2023-02-10,12:59:17.127628,19.340,19.731,1984.654,1963.486,4.615,21.140,22.570,14.585,0.098
2023-02-10,12:59:17.128253,19.433,19.731,1984.929,1963.806,4.615,21.140,22.570,14.585,0.098
2023-02-10,12:59:17.128878,19.433,19.731,1985.124,1964.064,4.615,21.140,22.568,14.585,0.098
2023-02-10,12:59:17.129503,19.433,19.731,1985.124,1964.143,4.615,21.140,22.566,14.585,0.095
2023-02-10,12:59:17.130128,19.433,19.731,1985.034,1964.054,4.615,21.140,22.566,14.589,0.092
2023-02-10,12:59:17.130753,19.433,19.731,1984.839,1963.859,4.615,21.140,22.567,14.589,0.092
2023-02-10,12:59:17.131378,19.482,19.731,1984.631,1963.651,4.615,21.140,22.569,14.594,0.092
2023-02-10,12:59:17.132003,19.482,19.731,1984.104,1963.124,4.615,21.135,22.572,14.594,0.095
2023-02-10,12:59:17.132628,19.482,19.731,1983.510,1962.530,4.615,21.135,22.576,14.594,0.098
2023-02-10,12:59:17.133253,19.482,19.731,1982.872,1961.984,4.615,21.133,22.576,14.594,0.098
2023-02-10,12:59:17.133878,19.482,19.731,1982.383,1961.496,4.613,21.131,22.576,14.594,0.098
2023-02-10,12:59:17.134503,19.482,19.631,1981.898,1961.011,4.613,21.131,22.576,14.594,0.095
2023-02-10,12:59:17.135128,19.482,19.631,1981.468,1960.634,4.612,21.132,22.576,14.590,0.095
2023-02-10,12:59:17.135753,19.482,19.631,1981.237,1960.369,4.612,21.133,22.576,14.590,0.095
2023-02-10,12:59:17.136378,19.482,19.631,1981.164,1960.309,4.612,21.136,22.576,14.590,0.098
2023-02-10,12:59:17.137003,19.482,19.631,1981.182,1960.322,4.612,21.136,22.571,14.589,0.098
2023-02-10,12:59:17.137628,19.482,19.631,1981.282,1960.422,4.612,21.141,22.566,14.589,0.095
2023-02-10,12:59:17.138253,19.482,19.631,1981.328,1960.512,4.612,21.146,22.563,14.589,0.098
2023-02-10,12:59:17.138878,19.380,19.618,1981.392,1960.512,4.612,21.146,22.560,14.591,0.101
2023-02-10,12:59:17.139503,19.380,19.618,1981.392,1960.434,4.612,21.146,22.559,14.591,0.101
2023-02-10,12:59:17.140128,19.380,19.618,1981.215,1960.257,4.613,21.146,22.559,14.591,0.101
2023-02-10,12:59:17.140753,19.305,19.618,1980.827,1959.869,4.613,21.146,22.559,14.591,0.101
2023-02-10,12:59:17.141378,19.305,19.618,1980.620,1959.661,4.613,21.146,22.559,14.591,0.101
2023-02-10,12:59:17.142003,19.305,19.618,1980.304,1959.345,4.613,21.146,22.563,14.591,0.101
2023-02-10,12:59:17.142628,19.305,19.618,1979.909,1958.949,4.613,21.142,22.563,14.597,0.101
2023-02-10,12:59:17.143253,19.305,19.618,1979.547,1958.587,4.613,21.140,22.563,14.597,0.104
2023-02-10,12:59:17.143878,19.309,19.618,1979.142,1958.182,4.613,21.138,22.563,14.597,0.104
2023-02-10,12:59:17.144503,19.340,19.618,1978.731,1957.839,4.613,21.138,22.563,14.597,0.104
2023-02-10,12:59:17.145128,19.340,19.618,1978.414,1957.520,4.613,21.138,22.563,14.593,0.104
2023-02-10,12:59:17.145753,19.340,19.618,1978.221,1957.358,4.613,21.140,22.557,14.593,0.104
2023-02-10,12:59:17.146378,19.340,19.718,1978.176,1957.313,4.613,21.143,22.557,14.591,0.104
2023-02-10,12:59:17.147003,19.247,19.718,1978.166,1957.303,4.613,21.143,22.552,14.591,0.104
2023-02-10,12:59:17.147628,19.247,19.718,1978.140,1957.277,4.613,21.147,22.552,14.591,0.104
2023-02-10,12:59:17.148253,19.247,19.718,1978.186,1957.277,4.613,21.147,22.552,14.591,0.104
2023-02-10,12:59:17.148878,19.247,19.718,1978.382,1957.408,4.613,21.147,22.552,14.593,0.107
2023-02-10,12:59:17.149503,19.247,19.718,1978.462,1957.408,4.613,21.147,22.552,14.593,0.109
2023-02-10,12:59:17.150128,19.247,19.718,1978.462,1957.318,4.613,21.147,22.551,14.593,0.109
2023-02-10,12:59:17.150753,19.247,19.718,1978.266,1957.123,4.615,21.142,22.552,14.598,0.112
2023-02-10,12:59:17.151378,19.247,19.718,1977.954,1956.811,4.617,21.136,22.554,14.598,0.112
2023-02-10,12:59:17.152003,19.247,19.718,1977.743,1956.600,4.619,21.136,22.554,14.598,0.109
2023-02-10,12:59:17.152628,19.269,19.718,1977.446,1956.303,4.619,21.136,22.554,14.598,0.107
2023-02-10,12:59:17.153253,19.269,19.718,1977.082,1955.849,4.619,21.136,22.554,14.598,0.109
2023-02-10,12:59:17.153878,19.269,19.718,1976.676,1955.443,4.619,21.136,22.554,14.598,0.107
2023-02-10,12:59:17.154503,19.269,19.818,1976.400,1955.098,4.619,21.136,22.554,14.598,0.107
2023-02-10,12:59:17.155128,19.269,19.818,1976.187,1954.884,4.619,21.137,22.554,14.598,0.107
2023-02-10,12:59:17.155753,19.269,19.818,1976.056,1954.754,4.618,21.137,22.554,14.598,0.107
2023-02-10,12:59:17.156378,19.269,19.818,1975.986,1954.683,4.618,21.137,22.548,14.596,0.104
2023-02-10,12:59:17.157003,19.269,19.818,1975.977,1954.674,4.618,21.137,22.548,14.596,0.101
2023-02-10,12:59:17.157628,19.269,19.762,1976.053,1954.750,4.618,21.137,22.548,14.596,0.101
2023-02-10,12:59:17.158253,19.269,19.762,1976.327,1954.978,4.618,21.137,22.548,14.597,0.098
2023-02-10,12:59:17.158878,19.269,19.762,1976.456,1955.172,4.618,21.137,22.546,14.597,0.095
2023-02-10,12:59:17.159503,19.269,19.762,1976.535,1955.329,4.618,21.137,22.544,14.600,0.092
2023-02-10,12:59:17.160128,19.269,19.762,1976.535,1955.418,4.618,21.137,22.544,14.604,0.095
2023-02-10,12:59:17.160753,19.269,19.762,1976.729,1955.709,4.618,21.131,22.545,14.604,0.098
2023-02-10,12:59:17.161378,19.269,19.762,1976.521,1955.502,4.620,21.131,22.547,14.604,0.095
2023-02-10,12:59:17.162003,19.269,19.762,1975.996,1954.975,4.620,21.131,22.551,14.604,0.095
2023-02-10,12:59:17.162628,19.269,19.679,1975.601,1954.481,4.620,21.131,22.555,14.598,0.095
2023-02-10,12:59:17.163253,19.269,19.679,1975.149,1954.120,4.620,21.131,22.559,14.598,0.095
2023-02-10,12:59:17.163878,19.269,19.679,1974.746,1953.797,4.620,21.131,22.559,14.593,0.095
2023-02-10,12:59:17.164503,19.269,19.679,1974.405,1953.455,4.620,21.130,22.565,14.593,0.095
2023-02-10,12:59:17.165128,19.269,19.679,1974.091,1953.138,4.619,21.131,22.565,14.593,0.095
2023-02-10,12:59:17.165753,19.269,19.679,1973.900,1952.915,4.618,21.131,22.565,14.593,0.095
2023-02-10,12:59:17.166378,19.269,19.679,1973.825,1952.849,4.617,21.131,22.565,14.593,0.095
