>DATE(0/DATE), TIME(1/TIME),IL1,IL2,IL3,Io,Uo,U1,U2,U3,U1B
2023-02-10,12:59:17.198253,-28.125,9.375,1249.219,-1235.156,1.128,-26.953,19.137,4.043,0.000
2023-02-10,12:59:17.198878,-28.125,4.688,1753.125,-1734.375,2.391,-29.109,13.477,8.086,-0.135
2023-02-10,12:59:17.199503,-25.781,0.000,2125.781,-2102.344,3.563,-29.918,7.277,11.590,0.000
2023-02-10,12:59:17.200128,-23.438,-4.688,2392.969,-2369.531,4.511,-29.783,1.348,14.555,0.000
2023-02-10,12:59:17.200753,-18.750,-9.375,2610.938,-2585.156,5.368,-28.436,-4.986,17.115,-0.135
2023-02-10,12:59:17.201378,-16.406,-14.062,2786.719,-2758.594,5.999,-26.145,-11.186,19.137,-0.135
2023-02-10,12:59:17.202003,-11.719,-18.750,2817.188,-2791.406,6.450,-22.910,-16.981,20.350,-0.135
2023-02-10,12:59:17.202628,-9.375,-23.438,2636.719,-2608.594,6.540,-18.463,-21.832,20.619,-0.135
2023-02-10,12:59:17.203253,-4.688,-25.781,2409.375,-2383.594,6.360,-13.477,-25.740,19.945,-0.135
2023-02-10,12:59:17.203878,2.344,-28.125,2146.875,-2125.781,5.999,-7.951,-28.975,18.732,0.000
2023-02-10,12:59:17.204503,9.375,-28.125,1804.688,-1792.969,5.413,-2.021,-31.266,16.981,-0.135
2023-02-10,12:59:17.205128,14.062,-28.125,1375.781,-1368.750,4.646,3.639,-32.344,14.555,-0.135
2023-02-10,12:59:17.205753,18.750,-28.125,815.625,-810.938,3.654,9.164,-31.670,11.455,0.000
2023-02-10,12:59:17.206378,23.438,-28.125,255.469,-255.469,2.481,14.150,-29.649,7.816,-0.135
2023-02-10,12:59:17.207003,25.781,-23.438,-152.344,145.312,1.398,19.002,-26.953,3.639,-0.135
2023-02-10,12:59:17.207628,25.781,-16.406,-717.188,700.781,0.090,23.180,-23.315,-0.404,-0.135
2023-02-10,12:59:17.208253,25.781,-9.375,-1267.969,1246.875,-1.218,26.684,-18.867,-4.313,-0.135
2023-02-10,12:59:17.208878,23.438,-4.688,-1769.531,1746.094,-2.481,28.975,-13.342,-8.355,-0.135
2023-02-10,12:59:17.209503,23.438,-2.344,-2142.188,2114.062,-3.608,29.783,-7.412,-11.725,-0.135
2023-02-10,12:59:17.210128,21.094,2.344,-2407.031,2378.906,-4.556,29.649,-1.617,-14.689,0.000
2023-02-10,12:59:17.210753,16.406,9.375,-2620.312,2589.844,-5.368,28.436,4.717,-17.115,-0.135
2023-02-10,12:59:17.211378,14.062,14.062,-2789.062,2756.250,-6.044,26.145,11.051,-19.137,-0.135
2023-02-10,12:59:17.212003,9.375,16.406,-2819.531,2789.062,-6.495,22.910,16.846,-20.484,0.000
2023-02-10,12:59:17.212628,7.031,21.094,-2634.375,2603.906,-6.585,18.463,21.697,-20.619,-0.135
2023-02-10,12:59:17.213253,2.344,23.438,-2414.062,2383.594,-6.405,13.477,25.606,-20.080,0.000
2023-02-10,12:59:17.213878,-4.688,25.781,-2149.219,2123.438,-6.044,7.951,28.705,-18.867,-0.135
2023-02-10,12:59:17.214503,-11.719,25.781,-1814.062,1795.312,-5.458,2.156,30.996,-17.115,0.000
2023-02-10,12:59:17.215128,-16.406,25.781,-1387.500,1375.781,-4.691,-3.504,32.074,-14.689,0.000
2023-02-10,12:59:17.215753,-21.094,25.781,-827.344,817.969,-3.699,-9.164,31.535,-11.590,0.000
2023-02-10,12:59:17.216378,-25.781,25.781,-264.844,262.500,-2.526,-14.420,29.649,-7.951,0.000
2023-02-10,12:59:17.217003,-28.125,21.094,147.656,-145.312,-1.443,-19.272,26.953,-3.773,0.000
2023-02-10,12:59:17.217628,-28.125,16.406,710.156,-698.438,-0.180,-23.449,23.449,0.270,0.000
2023-02-10,12:59:17.218253,-28.125,9.375,1253.906,-1237.500,1.128,-26.953,19.002,4.178,-0.135
2023-02-10,12:59:17.218878,-25.781,2.344,1757.812,-1739.062,2.436,-29.109,13.477,8.221,0.000
2023-02-10,12:59:17.219503,-25.781,0.000,2128.125,-2104.688,3.563,-29.918,7.277,11.725,-0.135
2023-02-10,12:59:17.220128,-23.438,-4.688,2392.969,-2369.531,4.556,-29.783,1.213,14.689,0.000
2023-02-10,12:59:17.220753,-21.094,-9.375,2613.281,-2585.156,5.368,-28.436,-4.986,17.115,0.000
2023-02-10,12:59:17.221378,-16.406,-14.062,2777.344,-2751.562,5.999,-26.145,-11.320,19.137,-0.135
2023-02-10,12:59:17.222003,-11.719,-18.750,2807.812,-2782.031,6.450,-22.910,-17.115,20.350,-0.135
2023-02-10,12:59:17.222628,-9.375,-21.094,2629.688,-2603.906,6.540,-18.463,-21.967,20.619,-0.135
2023-02-10,12:59:17.223253,-4.688,-25.781,2402.344,-2376.562,6.360,-13.477,-25.740,19.945,0.000
2023-02-10,12:59:17.223878,2.344,-28.125,2137.500,-2116.406,5.954,-7.816,-28.975,18.732,-0.135
2023-02-10,12:59:17.224503,9.375,-28.125,1797.656,-1783.594,5.413,-2.021,-31.266,16.846,0.000
2023-02-10,12:59:17.225128,14.062,-28.125,1368.750,-1359.375,4.646,3.773,-32.344,14.555,-0.135
2023-02-10,12:59:17.225753,18.750,-28.125,806.250,-803.906,3.654,9.164,-31.670,11.320,-0.135
2023-02-10,12:59:17.226378,23.438,-25.781,241.406,-241.406,2.481,14.285,-29.649,7.816,0.000
2023-02-10,12:59:17.227003,25.781,-23.438,-154.688,147.656,1.398,19.137,-26.953,3.639,0.000
2023-02-10,12:59:17.227628,25.781,-16.406,-726.562,712.500,0.090,23.315,-23.315,-0.404,-0.135
2023-02-10,12:59:17.228253,25.781,-9.375,-1270.312,1249.219,-1.218,26.684,-18.867,-4.313,-0.135
2023-02-10,12:59:17.228878,23.438,-4.688,-1776.562,1750.781,-2.481,28.975,-13.207,-8.355,-0.135
2023-02-10,12:59:17.229503,23.438,0.000,-2142.188,2114.062,-3.608,29.783,-7.277,-11.859,-0.135
2023-02-10,12:59:17.230128,21.094,4.688,-2407.031,2376.562,-4.556,29.649,-1.482,-14.689,-0.135
2023-02-10,12:59:17.230753,16.406,9.375,-2622.656,2589.844,-5.413,28.301,4.852,-17.250,0.000
2023-02-10,12:59:17.231378,14.062,14.062,-2782.031,2749.219,-6.044,26.010,11.051,-19.272,0.000
2023-02-10,12:59:17.232003,9.375,18.750,-2800.781,2770.312,-6.495,22.775,16.846,-20.484,0.000
2023-02-10,12:59:17.232628,7.031,21.094,-2617.969,2587.500,-6.540,18.328,21.697,-20.619,-0.135
2023-02-10,12:59:17.233253,2.344,23.438,-2407.031,2376.562,-6.405,13.342,25.606,-20.080,-0.135
2023-02-10,12:59:17.233878,-4.688,25.781,-2144.531,2118.750,-6.044,7.816,28.840,-18.867,0.000
2023-02-10,12:59:17.234503,-11.719,25.781,-1802.344,1783.594,-5.458,2.021,30.996,-17.115,0.000
2023-02-10,12:59:17.235128,-16.406,25.781,-1373.438,1361.719,-4.691,-3.639,32.074,-14.689,0.000
2023-02-10,12:59:17.235753,-21.094,28.125,-820.312,813.281,-3.699,-9.299,31.400,-11.455,0.000
2023-02-10,12:59:17.236378,-25.781,25.781,-217.969,215.625,-2.481,-14.420,29.649,-7.951,0.000
2023-02-10,12:59:17.237003,-25.781,23.438,-30.469,28.125,-1.534,-19.406,26.818,-3.100,0.000
2023-02-10,12:59:17.237628,-28.125,14.062,543.750,-532.031,-0.451,-23.315,23.584,0.809,0.000
2023-02-10,12:59:17.238253,-28.125,7.031,1368.750,-1352.344,1.128,-26.684,19.272,3.773,0.000
2023-02-10,12:59:17.238878,-28.125,2.344,1807.031,-1785.938,2.391,-29.109,13.477,8.086,0.000
2023-02-10,12:59:17.239503,-25.781,0.000,2158.594,-2135.156,3.608,-30.053,7.143,11.725,-0.135
2023-02-10,12:59:17.240128,-23.438,-4.688,2400.000,-2374.219,4.601,-29.783,1.078,14.689,0.000
2023-02-10,12:59:17.240753,-21.094,-11.719,2608.594,-2582.812,5.413,-28.436,-5.256,17.250,-0.135
2023-02-10,12:59:17.241378,-16.406,-14.062,2767.969,-2742.188,6.044,-26.145,-11.320,19.137,-0.135
2023-02-10,12:59:17.242003,-11.719,-18.750,2793.750,-2767.969,6.450,-22.910,-17.115,20.350,-0.135
2023-02-10,12:59:17.242628,-9.375,-23.438,2613.281,-2587.500,6.540,-18.328,-21.967,20.619,0.000
2023-02-10,12:59:17.243253,-4.688,-25.781,2388.281,-2364.844,6.360,-13.342,-25.875,19.945,-0.135
2023-02-10,12:59:17.243878,2.344,-28.125,2121.094,-2102.344,5.954,-7.816,-28.975,18.732,-0.135
2023-02-10,12:59:17.244503,9.375,-28.125,1785.938,-1771.875,5.368,-2.021,-31.266,16.846,-0.135
2023-02-10,12:59:17.245128,14.062,-28.125,1354.688,-1347.656,4.601,3.773,-32.344,14.555,-0.135
2023-02-10,12:59:17.245753,21.094,-28.125,796.875,-794.531,3.608,9.299,-31.535,11.320,-0.135
2023-02-10,12:59:17.246378,23.438,-25.781,241.406,-243.750,2.481,14.285,-29.649,7.816,-0.135
2023-02-10,12:59:17.247003,25.781,-23.438,-161.719,154.688,1.353,19.137,-26.953,3.504,-0.135
2023-02-10,12:59:17.247628,25.781,-16.406,-728.906,712.500,0.090,23.315,-23.315,-0.539,-0.135
2023-02-10,12:59:17.248253,25.781,-9.375,-1284.375,1263.281,-1.218,26.684,-18.732,-4.447,-0.135
2023-02-10,12:59:17.248878,23.438,-4.688,-1781.250,1755.469,-2.481,28.975,-13.207,-8.355,-0.135
2023-02-10,12:59:17.249503,23.438,0.000,-2146.875,2118.750,-3.654,29.783,-7.277,-11.859,0.000
2023-02-10,12:59:17.250128,21.094,2.344,-2407.031,2376.562,-4.601,29.649,-1.348,-14.824,0.000
2023-02-10,12:59:17.250753,16.406,9.375,-2615.625,2585.156,-5.413,28.301,4.986,-17.250,-0.135
2023-02-10,12:59:17.251378,14.062,14.062,-2775.000,2742.188,-6.044,26.010,11.186,-19.272,-0.135
2023-02-10,12:59:17.252003,9.375,16.406,-2791.406,2760.938,-6.495,22.775,16.981,-20.484,0.000
2023-02-10,12:59:17.252628,7.031,21.094,-2606.250,2575.781,-6.540,18.328,21.832,-20.754,0.000
2023-02-10,12:59:17.253253,2.344,23.438,-2388.281,2357.812,-6.405,13.342,25.740,-20.080,0.000
2023-02-10,12:59:17.253878,-4.688,25.781,-2125.781,2097.656,-5.999,7.816,28.840,-18.867,0.000
2023-02-10,12:59:17.254503,-11.719,25.781,-1785.938,1767.188,-5.413,2.021,30.996,-17.115,0.000
2023-02-10,12:59:17.255128,-16.406,25.781,-1357.031,1345.312,-4.691,-3.773,32.074,-14.689,0.000
2023-02-10,12:59:17.255753,-21.094,25.781,-792.188,782.812,-3.654,-9.299,31.400,-11.455,0.000
2023-02-10,12:59:17.256378,-25.781,25.781,-234.375,229.688,-2.481,-14.555,29.514,-7.816,-0.135
2023-02-10,12:59:17.257003,-28.125,21.094,145.312,-142.969,-1.398,-19.406,26.818,-3.504,-0.135
2023-02-10,12:59:17.257628,-28.125,14.062,724.219,-712.500,-0.135,-23.584,23.315,0.404,0.000
2023-02-10,12:59:17.258253,-28.125,7.031,1270.312,-1256.250,1.173,-26.953,18.867,4.313,0.000
2023-02-10,12:59:17.258878,-25.781,2.344,1769.531,-1750.781,2.436,-29.244,13.207,8.221,-0.135
2023-02-10,12:59:17.259503,-25.781,0.000,2130.469,-2109.375,3.608,-30.053,7.143,11.859,-0.135
2023-02-10,12:59:17.260128,-23.438,-4.688,2388.281,-2364.844,4.556,-29.783,1.078,14.689,-0.135
2023-02-10,12:59:17.260753,-18.750,-11.719,2603.906,-2578.125,5.368,-28.436,-5.256,17.250,-0.135
2023-02-10,12:59:17.261378,-16.406,-14.062,2765.625,-2739.844,5.999,-26.145,-11.455,19.137,-0.135
2023-02-10,12:59:17.262003,-11.719,-18.750,2782.031,-2756.250,6.450,-22.775,-17.250,20.484,0.000
2023-02-10,12:59:17.262628,-9.375,-23.438,2601.562,-2573.438,6.495,-18.328,-21.967,20.619,-0.135
2023-02-10,12:59:17.263253,-4.688,-25.781,2374.219,-2350.781,6.315,-13.342,-25.875,19.945,-0.135
2023-02-10,12:59:17.263878,2.344,-28.125,2107.031,-2088.281,5.954,-7.682,-28.975,18.732,0.000
2023-02-10,12:59:17.264503,9.375,-28.125,1774.219,-1760.156,5.368,-1.887,-31.266,16.846,-0.135
2023-02-10,12:59:17.265128,14.062,-28.125,1345.312,-1338.281,4.601,3.908,-32.344,14.420,-0.135
2023-02-10,12:59:17.265753,18.750,-28.125,782.812,-780.469,3.608,9.299,-31.535,11.186,-0.135
2023-02-10,12:59:17.266378,23.438,-25.781,236.719,-239.062,2.481,14.420,-29.649,7.682,-0.135
2023-02-10,12:59:17.267003,25.781,-23.438,-157.031,150.000,1.398,19.137,-26.953,3.504,-0.135
2023-02-10,12:59:17.267628,25.781,-16.406,-750.000,733.594,0.090,23.315,-23.180,-0.539,-0.135
2023-02-10,12:59:17.268253,25.781,-9.375,-1291.406,1270.312,-1.218,26.684,-18.732,-4.447,-0.135
2023-02-10,12:59:17.268878,23.438,-4.688,-1783.594,1760.156,-2.526,28.975,-13.072,-8.490,-0.135
2023-02-10,12:59:17.269503,23.438,-2.344,-2146.875,2116.406,-3.654,29.783,-7.143,-11.859,0.000
2023-02-10,12:59:17.270128,21.094,2.344,-2400.000,2371.875,-4.601,29.649,-1.213,-14.824,-0.135
2023-02-10,12:59:17.270753,16.406,9.375,-2613.281,2582.812,-5.413,28.301,4.986,-17.250,-0.135
2023-02-10,12:59:17.271378,14.062,14.062,-2770.312,2739.844,-6.044,25.875,11.320,-19.272,0.000
2023-02-10,12:59:17.272003,9.375,16.406,-2782.031,2751.562,-6.495,22.641,17.115,-20.484,0.000
2023-02-10,12:59:17.272628,7.031,21.094,-2596.875,2564.062,-6.540,18.193,21.832,-20.619,-0.135
2023-02-10,12:59:17.273253,2.344,23.438,-2376.562,2348.438,-6.405,13.207,25.740,-20.080,-0.135
2023-02-10,12:59:17.273878,-4.688,25.781,-2111.719,2085.938,-5.999,7.682,28.840,-18.867,0.000
2023-02-10,12:59:17.274503,-11.719,25.781,-1771.875,1753.125,-5.413,1.887,31.131,-16.981,0.000
2023-02-10,12:59:17.275128,-16.406,25.781,-1340.625,1328.906,-4.646,-3.908,32.074,-14.689,0.000
2023-02-10,12:59:17.275753,-21.094,25.781,-778.125,771.094,-3.654,-9.434,31.400,-11.455,0.000
2023-02-10,12:59:17.276378,-25.781,25.781,-220.312,217.969,-2.481,-14.689,29.514,-7.816,0.000
2023-02-10,12:59:17.277003,-28.125,21.094,114.844,-112.500,-1.398,-19.541,26.818,-3.369,0.000
2023-02-10,12:59:17.277628,-28.125,14.062,719.531,-707.812,-0.135,-23.719,23.315,0.404,0.000
2023-02-10,12:59:17.278253,-28.125,7.031,1282.031,-1267.969,1.173,-26.953,18.867,4.313,0.000
2023-02-10,12:59:17.278878,-25.781,2.344,1778.906,-1760.156,2.436,-29.244,13.207,8.355,0.000
2023-02-10,12:59:17.279503,-25.781,0.000,2135.156,-2114.062,3.608,-30.053,7.008,11.859,0.000
2023-02-10,12:59:17.280128,-23.438,-4.688,2390.625,-2367.188,4.601,-29.783,0.943,14.824,0.000
2023-02-10,12:59:17.280753,-18.750,-9.375,2599.219,-2573.438,5.368,-28.436,-5.256,17.250,-0.135
2023-02-10,12:59:17.281378,-16.406,-14.062,2763.281,-2737.500,6.044,-26.010,-11.455,19.137,-0.135
2023-02-10,12:59:17.282003,-11.719,-18.750,2789.062,-2763.281,6.450,-22.775,-17.250,20.350,-0.135
2023-02-10,12:59:17.282628,-9.375,-23.438,2599.219,-2573.438,6.540,-18.328,-22.102,20.619,-0.135
2023-02-10,12:59:17.283253,-4.688,-25.781,2371.875,-2346.094,6.360,-13.342,-25.875,19.945,-0.135
2023-02-10,12:59:17.283878,2.344,-28.125,2102.344,-2083.594,5.954,-7.682,-29.109,18.732,0.000
2023-02-10,12:59:17.284503,9.375,-28.125,1762.500,-1750.781,5.368,-1.887,-31.266,16.846,-0.135
2023-02-10,12:59:17.285128,16.406,-28.125,1328.906,-1321.875,4.601,3.908,-32.344,14.420,-0.135
2023-02-10,12:59:17.285753,21.094,-28.125,768.750,-766.406,3.608,9.434,-31.535,11.186,-0.135
2023-02-10,12:59:17.286378,23.438,-25.781,217.969,-220.312,2.436,14.420,-29.514,7.682,-0.135
2023-02-10,12:59:17.287003,25.781,-21.094,-121.875,114.844,1.398,19.272,-26.818,3.234,0.000
2023-02-10,12:59:17.287628,25.781,-16.406,-768.750,752.344,0.090,23.315,-23.180,-0.539,0.000
2023-02-10,12:59:17.288253,25.781,-9.375,-1298.438,1277.344,-1.218,26.684,-18.732,-4.447,-0.135
2023-02-10,12:59:17.288878,25.781,-4.688,-1800.000,1774.219,-2.526,28.975,-13.072,-8.490,-0.135
2023-02-10,12:59:17.289503,23.438,0.000,-2151.562,2123.438,-3.654,29.783,-7.008,-11.994,-0.135
2023-02-10,12:59:17.290128,21.094,4.688,-2404.688,2374.219,-4.601,29.649,-1.078,-14.824,0.000
2023-02-10,12:59:17.290753,16.406,9.375,-2615.625,2585.156,-5.458,28.301,5.121,-17.250,0.000
2023-02-10,12:59:17.291378,14.062,14.062,-2770.312,2739.844,-6.089,25.875,11.320,-19.272,-0.135
2023-02-10,12:59:17.292003,9.375,18.750,-2782.031,2751.562,-6.495,22.641,17.115,-20.484,0.000
2023-02-10,12:59:17.292628,7.031,21.094,-2594.531,2561.719,-6.585,18.193,21.967,-20.619,0.000
2023-02-10,12:59:17.293253,2.344,23.438,-2369.531,2339.062,-6.405,13.207,25.740,-20.080,-0.135
2023-02-10,12:59:17.293878,-4.688,25.781,-2104.688,2078.906,-5.999,7.547,28.975,-18.867,-0.135
2023-02-10,12:59:17.294503,-11.719,25.781,-1771.875,1750.781,-5.413,1.887,31.131,-16.981,0.000
2023-02-10,12:59:17.295128,-16.406,25.781,-1338.281,1326.562,-4.646,-3.908,32.074,-14.555,0.000
2023-02-10,12:59:17.295753,-23.438,25.781,-773.438,766.406,-3.654,-9.434,31.400,-11.320,0.000
2023-02-10,12:59:17.296378,-25.781,25.781,-232.031,227.344,-2.481,-14.689,29.514,-7.682,0.000
2023-02-10,12:59:17.297003,-28.125,21.094,150.000,-147.656,-1.398,-19.541,26.818,-3.369,-0.135
2023-02-10,12:59:17.297628,-28.125,14.062,735.938,-726.562,-0.135,-23.719,23.180,0.539,0.000
2023-02-10,12:59:17.298253,-28.125,7.031,1284.375,-1267.969,1.173,-27.088,18.867,4.447,-0.135
2023-02-10,12:59:17.298878,-25.781,2.344,1781.250,-1762.500,2.481,-29.244,13.072,8.355,-0.135
2023-02-10,12:59:17.299503,-25.781,0.000,2137.500,-2116.406,3.608,-30.053,6.873,11.859,0.000
2023-02-10,12:59:17.300128,-23.438,-4.688,2402.344,-2378.906,4.601,-29.783,0.943,14.824,0.000
2023-02-10,12:59:17.300753,-18.750,-9.375,2606.250,-2580.469,5.413,-28.436,-5.391,17.250,-0.135
2023-02-10,12:59:17.301378,-16.406,-14.062,2763.281,-2737.500,6.044,-26.145,-11.590,19.272,-0.135
2023-02-10,12:59:17.302003,-11.719,-18.750,2775.000,-2749.219,6.450,-22.775,-17.385,20.484,0.000
2023-02-10,12:59:17.302628,-9.375,-21.094,2587.500,-2561.719,6.540,-18.193,-22.102,20.484,0.000
2023-02-10,12:59:17.303253,-4.688,-25.781,2362.500,-2339.062,6.360,-13.207,-26.010,19.945,0.000
2023-02-10,12:59:17.303878,2.344,-28.125,2092.969,-2074.219,5.954,-7.682,-29.109,18.732,0.000
2023-02-10,12:59:17.304503,9.375,-28.125,1753.125,-1739.062,5.368,-1.752,-31.266,16.846,0.000
2023-02-10,12:59:17.305128,14.062,-28.125,1317.188,-1310.156,4.601,3.908,-32.344,14.420,-0.135
2023-02-10,12:59:17.305753,21.094,-28.125,766.406,-764.062,3.608,9.434,-31.535,11.186,-0.135
2023-02-10,12:59:17.306378,23.438,-25.781,178.125,-180.469,2.391,14.420,-29.514,7.682,0.000
2023-02-10,12:59:17.307003,23.438,-23.438,14.062,-21.094,1.488,19.406,-26.684,2.695,-0.135
2023-02-10,12:59:17.307628,25.781,-16.406,-618.750,602.344,0.316,23.315,-23.315,-0.943,-0.135
2023-02-10,12:59:17.308253,25.781,-9.375,-1401.562,1380.469,-1.218,26.549,-18.867,-4.178,-0.135
2023-02-10,12:59:17.308878,25.781,-2.344,-1828.125,1802.344,-2.481,28.840,-13.072,-8.355,-0.135
2023-02-10,12:59:17.309503,23.438,0.000,-2170.312,2142.188,-3.699,29.783,-6.873,-11.994,0.000
2023-02-10,12:59:17.310128,21.094,4.688,-2404.688,2374.219,-4.646,29.649,-0.943,-14.959,-0.135
2023-02-10,12:59:17.310753,16.406,9.375,-2608.594,2575.781,-5.458,28.166,5.256,-17.385,0.000
2023-02-10,12:59:17.311378,14.062,14.062,-2758.594,2725.781,-6.089,25.875,11.455,-19.272,-0.135
2023-02-10,12:59:17.312003,9.375,16.406,-2763.281,2732.812,-6.495,22.506,17.250,-20.484,-0.135
2023-02-10,12:59:17.312628,7.031,21.094,-2578.125,2545.312,-6.540,18.059,21.967,-20.619,0.000
2023-02-10,12:59:17.313253,2.344,23.438,-2362.500,2334.375,-6.360,13.072,25.875,-20.080,-0.135
2023-02-10,12:59:17.313878,-4.688,25.781,-2095.312,2071.875,-5.999,7.547,28.975,-18.867,0.000
2023-02-10,12:59:17.314503,-11.719,25.781,-1757.812,1739.062,-5.413,1.752,31.131,-16.981,-0.135
2023-02-10,12:59:17.315128,-18.750,25.781,-1324.219,1312.500,-4.646,-4.043,32.209,-14.555,0.000
2023-02-10,12:59:17.315753,-23.438,25.781,-761.719,754.688,-3.654,-9.568,31.400,-11.320,0.000
2023-02-10,12:59:17.316378,-25.781,25.781,-213.281,210.938,-2.436,-14.824,29.514,-7.682,0.000
2023-02-10,12:59:17.317003,-28.125,21.094,133.594,-131.250,-1.398,-19.676,26.818,-3.234,0.000
2023-02-10,12:59:17.317628,-28.125,14.062,782.812,-771.094,-0.090,-23.719,23.180,0.404,-0.135
2023-02-10,12:59:17.318253,-28.125,7.031,1310.156,-1293.750,1.218,-27.088,18.732,4.447,0.000
2023-02-10,12:59:17.318878,-25.781,2.344,1800.000,-1778.906,2.526,-29.379,12.938,8.355,0.000
2023-02-10,12:59:17.319503,-25.781,0.000,2142.188,-2118.750,3.654,-30.053,6.738,11.859,0.000
2023-02-10,12:59:17.320128,-23.438,-4.688,2395.312,-2369.531,4.646,-29.783,0.809,14.824,0.000
2023-02-10,12:59:17.320753,-18.750,-9.375,2603.906,-2578.125,5.413,-28.436,-5.525,17.250,-0.135
2023-02-10,12:59:17.321378,-16.406,-14.062,2763.281,-2737.500,6.089,-26.010,-11.725,19.272,0.000
2023-02-10,12:59:17.322003,-11.719,-18.750,2770.312,-2744.531,6.495,-22.641,-17.385,20.484,-0.135
2023-02-10,12:59:17.322628,-9.375,-21.094,2582.812,-2557.031,6.540,-18.193,-22.236,20.484,-0.135
2023-02-10,12:59:17.323253,-4.688,-25.781,2353.125,-2329.688,6.360,-13.207,-26.010,19.945,-0.135
2023-02-10,12:59:17.323878,2.344,-28.125,2085.938,-2067.188,5.954,-7.547,-29.109,18.598,-0.135
2023-02-10,12:59:17.324503,9.375,-28.125,1746.094,-1734.375,5.368,-1.752,-31.400,16.846,-0.135
2023-02-10,12:59:17.325128,16.406,-25.781,1307.812,-1300.781,4.601,4.043,-32.344,14.285,-0.135
2023-02-10,12:59:17.325753,21.094,-28.125,742.969,-742.969,3.563,9.434,-31.535,11.186,-0.135
2023-02-10,12:59:17.326378,23.438,-25.781,208.594,-210.938,2.436,14.555,-29.514,7.547,-0.135
2023-02-10,12:59:17.327003,25.781,-23.438,-189.844,182.812,1.308,19.406,-26.818,3.369,-0.135
2023-02-10,12:59:17.327628,25.781,-16.406,-789.844,773.438,0.000,23.449,-23.045,-0.674,0.000
2023-02-10,12:59:17.328253,25.781,-9.375,-1317.188,1296.094,-1.308,26.818,-18.463,-4.582,-0.135
2023-02-10,12:59:17.328878,23.438,-4.688,-1804.688,1778.906,-2.571,28.975,-12.803,-8.625,-0.135
2023-02-10,12:59:17.329503,23.438,0.000,-2151.562,2123.438,-3.699,29.783,-6.873,-11.994,0.000
2023-02-10,12:59:17.330128,21.094,2.344,-2409.375,2378.906,-4.646,29.649,-0.943,-14.959,-0.135
2023-02-10,12:59:17.330753,16.406,9.375,-2613.281,2582.812,-5.458,28.166,5.256,-17.385,-0.135
2023-02-10,12:59:17.331378,14.062,14.062,-2760.938,2730.469,-6.089,25.875,11.590,-19.272,0.000
2023-02-10,12:59:17.332003,9.375,18.750,-2760.938,2730.469,-6.495,22.506,17.250,-20.484,-0.135
2023-02-10,12:59:17.332628,7.031,21.094,-2571.094,2538.281,-6.585,18.059,22.102,-20.619,-0.135
2023-02-10,12:59:17.333253,2.344,23.438,-2353.125,2322.656,-6.405,13.072,25.875,-20.080,0.000
2023-02-10,12:59:17.333878,-4.688,25.781,-2083.594,2060.156,-5.999,7.412,28.975,-18.732,-0.135
2023-02-10,12:59:17.334503,-11.719,25.781,-1746.094,1727.344,-5.413,1.617,31.131,-16.981,0.000
2023-02-10,12:59:17.335128,-18.750,25.781,-1310.156,1298.438,-4.646,-4.043,32.209,-14.555,0.000
2023-02-10,12:59:17.335753,-23.438,25.781,-745.312,738.281,-3.608,-9.703,31.400,-11.186,0.000
2023-02-10,12:59:17.336378,-25.781,25.781,-208.594,206.250,-2.436,-14.824,29.379,-7.547,0.000
2023-02-10,12:59:17.337003,-28.125,21.094,194.531,-189.844,-1.353,-19.676,26.684,-3.369,0.000
2023-02-10,12:59:17.337628,-28.125,14.062,757.031,-747.656,-0.045,-23.854,23.045,0.539,0.000
2023-02-10,12:59:17.338253,-28.125,7.031,1293.750,-1277.344,1.218,-27.223,18.598,4.582,0.000
2023-02-10,12:59:17.338878,-25.781,2.344,1785.938,-1767.188,2.526,-29.379,12.938,8.490,0.000
2023-02-10,12:59:17.339503,-25.781,0.000,2132.812,-2109.375,3.654,-30.053,6.738,11.994,0.000
2023-02-10,12:59:17.340128,-23.438,-4.688,2376.562,-2353.125,4.601,-29.783,0.674,14.959,-0.135
2023-02-10,12:59:17.340753,-18.750,-11.719,2587.500,-2561.719,5.413,-28.301,-5.525,17.385,-0.135
2023-02-10,12:59:17.341378,-16.406,-14.062,2749.219,-2723.438,6.044,-26.010,-11.725,19.272,-0.135
2023-02-10,12:59:17.342003,-11.719,-18.750,2751.562,-2725.781,6.450,-22.641,-17.520,20.484,-0.135
2023-02-10,12:59:17.342628,-9.375,-23.438,2559.375,-2533.594,6.495,-18.059,-22.236,20.619,-0.135
2023-02-10,12:59:17.343253,-4.688,-25.781,2332.031,-2308.594,6.315,-13.072,-26.010,19.945,0.000
2023-02-10,12:59:17.343878,2.344,-28.125,2060.156,-2041.406,5.909,-7.547,-29.109,18.732,-0.135
2023-02-10,12:59:17.344503,9.375,-28.125,1720.312,-1706.250,5.322,-1.617,-31.400,16.846,-0.135
2023-02-10,12:59:17.345128,14.062,-28.125,1282.031,-1275.000,4.556,4.178,-32.344,14.285,-0.135
2023-02-10,12:59:17.345753,21.094,-28.125,721.875,-719.531,3.518,9.568,-31.400,11.051,-0.135
2023-02-10,12:59:17.346378,23.438,-25.781,194.531,-199.219,2.391,14.689,-29.514,7.547,-0.135
2023-02-10,12:59:17.347003,25.781,-23.438,-175.781,168.750,1.308,19.406,-26.684,3.234,-0.135
2023-02-10,12:59:17.347628,25.781,-16.406,-747.656,731.250,0.045,23.584,-23.045,-0.809,0.000
